Wed May 26 14:01:39 2021,>756,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:40 2021,>757,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:41 2021,>758,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:42 2021,>759,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:43 2021,>760,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:44 2021,>761,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:45 2021,>762,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:46 2021,>763,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:47 2021,>764,50100,1,00051,T,_NV,FMS1NSNS,00051,
Wed May 26 14:01:48 2021,>765,50100,1,00051,T,_NV,FMS1NSNS,00051,
